Datafile FullScanSumBP FullScanMaxBP ZoomScanSumBP ZoomScanMaxBP SumTIC MaxTIC
FIT_HPPP_Bound_060622_04.454.454.1.dta 3397 3397 0 0 39835 39835
FIT_HPPP_Bound_060622_04.455.455.1.dta 27645 27645 0 0 6249 6249
FIT_HPPP_Bound_060622_04.457.457.1.dta 14572 14572 0 0 36447 36447
FIT_HPPP_Bound_060622_04.458.458.1.dta 25561 25561 0 0 6804 6804
FIT_HPPP_Bound_060622_04.461.461.1.dta 265477 265477 0 0 26194 26194
FIT_HPPP_Bound_060622_04.462.462.1.dta 164405 164405 0 0 10512 10512
FIT_HPPP_Bound_060622_04.463.463.1.dta 15659 15659 0 0 1275 1275
FIT_HPPP_Bound_060622_04.465.465.1.dta 164954 164954 0 0 9829 9829
FIT_HPPP_Bound_060622_04.466.466.1.dta 265741 265741 0 0 26227 26227
FIT_HPPP_Bound_060622_04.467.467.1.dta 17027 17027 0 0 1022 1022
FIT_HPPP_Bound_060622_04.469.469.1.dta 44049 44049 0 0 3190 3190
FIT_HPPP_Bound_060622_04.470.470.1.dta 492752 492752 0 0 18054 18054
FIT_HPPP_Bound_060622_04.471.471.2.dta 4123 4123 0 0 1697 1697
FIT_HPPP_Bound_060622_04.471.471.3.dta 4123 4123 0 0 1697 1697
FIT_HPPP_Bound_060622_04.473.473.1.dta 38712 38712 0 0 3182 3182
FIT_HPPP_Bound_060622_04.474.474.1.dta 510755 510755 0 0 18208 18208
FIT_HPPP_Bound_060622_04.475.477.1.dta 160569 80621 0 0 11590 5974
FIT_HPPP_Bound_060622_04.478.478.1.dta 111671 111671 0 0 9282 9282
FIT_HPPP_Bound_060622_04.479.479.1.dta 8887 8887 0 0 734 734
FIT_HPPP_Bound_060622_04.481.481.1.dta 54551 54551 0 0 4552 4552
FIT_HPPP_Bound_060622_04.482.482.1.dta 8854 8854 0 0 515 515
FIT_HPPP_Bound_060622_04.484.484.1.dta 29406 29406 0 0 5694 5694
FIT_HPPP_Bound_060622_04.485.485.1.dta 66295 66295 0 0 4374 4374
FIT_HPPP_Bound_060622_04.488.488.1.dta 14539 14539 0 0 1622 1622
FIT_HPPP_Bound_060622_04.489.489.1.dta 3261 3261 0 0 1997 1997
FIT_HPPP_Bound_060622_04.490.490.1.dta 24570 24570 0 0 5180 5180
FIT_HPPP_Bound_060622_04.493.493.1.dta 18345 18345 0 0 1929 1929
FIT_HPPP_Bound_060622_04.496.496.1.dta 0 0 0 0 2167 2167
FIT_HPPP_Bound_060622_04.498.498.1.dta 11687 11687 0 0 1191 1191
FIT_HPPP_Bound_060622_04.500.500.1.dta 177881 177881 0 0 15788 15788
FIT_HPPP_Bound_060622_04.501.501.1.dta 10593 10593 0 0 1124 1124
FIT_HPPP_Bound_060622_04.502.502.1.dta 8447 8447 0 0 994 994
FIT_HPPP_Bound_060622_04.504.504.1.dta 9070 9070 0 0 2011 2011
FIT_HPPP_Bound_060622_04.505.505.1.dta 6013 6013 0 0 1122 1122
FIT_HPPP_Bound_060622_04.506.506.1.dta 149445 149445 0 0 15449 15449
FIT_HPPP_Bound_060622_04.508.508.1.dta 7774 7774 0 0 2350 2350
FIT_HPPP_Bound_060622_04.509.509.1.dta 5828 5828 0 0 5125 5125
FIT_HPPP_Bound_060622_04.510.510.2.dta 4199 4199 0 0 1317 1317
FIT_HPPP_Bound_060622_04.510.510.3.dta 4199 4199 0 0 1317 1317
FIT_HPPP_Bound_060622_04.512.512.1.dta 4928 4928 0 0 4295 4295
FIT_HPPP_Bound_060622_04.513.513.1.dta 5089 5089 0 0 1074 1074
FIT_HPPP_Bound_060622_04.514.514.2.dta 4452 4452 0 0 1518 1518
FIT_HPPP_Bound_060622_04.514.514.3.dta 4452 4452 0 0 1518 1518
FIT_HPPP_Bound_060622_04.517.517.2.dta 5466 5466 0 0 1170 1170
FIT_HPPP_Bound_060622_04.517.517.3.dta 5466 5466 0 0 1170 1170
FIT_HPPP_Bound_060622_04.518.518.2.dta 4087 4087 0 0 2633 2633
FIT_HPPP_Bound_060622_04.520.520.1.dta 6247 6247 0 0 2319 2319
FIT_HPPP_Bound_060622_04.522.524.1.dta 6737 4535 0 0 1501 834
FIT_HPPP_Bound_060622_04.525.525.2.dta 4237 4237 0 0 3086 3086
FIT_HPPP_Bound_060622_04.525.525.3.dta 4237 4237 0 0 3086 3086
FIT_HPPP_Bound_060622_04.528.528.1.dta 7490 7490 0 0 1896 1896
FIT_HPPP_Bound_060622_04.530.530.2.dta 4267 4267 0 0 655 655
FIT_HPPP_Bound_060622_04.530.530.3.dta 4267 4267 0 0 655 655
FIT_HPPP_Bound_060622_04.532.532.1.dta 3312 3312 0 0 640 640
FIT_HPPP_Bound_060622_04.533.533.2.dta 2902 2902 0 0 541 541
FIT_HPPP_Bound_060622_04.533.533.3.dta 2902 2902 0 0 541 541
FIT_HPPP_Bound_060622_04.534.534.2.dta 0 0 0 0 1457 1457
FIT_HPPP_Bound_060622_04.534.534.3.dta 0 0 0 0 1457 1457
FIT_HPPP_Bound_060622_04.536.536.1.dta 3066 3066 0 0 904 904
FIT_HPPP_Bound_060622_04.537.537.2.dta 1612 1612 0 0 557 557
FIT_HPPP_Bound_060622_04.537.537.3.dta 1612 1612 0 0 557 557
FIT_HPPP_Bound_060622_04.540.540.2.dta 3721 3721 0 0 2913 2913
FIT_HPPP_Bound_060622_04.541.541.1.dta 1169 1169 0 0 354 354
FIT_HPPP_Bound_060622_04.542.542.2.dta 2386 2386 0 0 671 671
FIT_HPPP_Bound_060622_04.542.542.3.dta 2386 2386 0 0 671 671
FIT_HPPP_Bound_060622_04.544.544.2.dta 9274 9274 0 0 4104 4104
FIT_HPPP_Bound_060622_04.545.545.1.dta 3057 3057 0 0 380 380
FIT_HPPP_Bound_060622_04.548.548.1.dta 2578 2578 0 0 313 313
FIT_HPPP_Bound_060622_04.550.550.1.dta 103214 103214 0 0 1739 1739
FIT_HPPP_Bound_060622_04.552.552.1.dta 2738 2738 0 0 886 886
FIT_HPPP_Bound_060622_04.553.553.2.dta 1561 1561 0 0 473 473
FIT_HPPP_Bound_060622_04.553.553.3.dta 1561 1561 0 0 473 473
FIT_HPPP_Bound_060622_04.554.554.2.dta 1857 1857 0 0 513 513
FIT_HPPP_Bound_060622_04.554.554.3.dta 1857 1857 0 0 513 513
FIT_HPPP_Bound_060622_04.556.556.1.dta 4246 4246 0 0 987 987
FIT_HPPP_Bound_060622_04.557.557.2.dta 1633 1633 0 0 634 634
FIT_HPPP_Bound_060622_04.558.558.2.dta 0 0 0 0 275 275
FIT_HPPP_Bound_060622_04.558.558.3.dta 0 0 0 0 275 275
FIT_HPPP_Bound_060622_04.562.562.2.dta 0 0 0 0 251 251
FIT_HPPP_Bound_060622_04.562.562.3.dta 0 0 0 0 251 251
FIT_HPPP_Bound_060622_04.566.568.2.dta 6878 4446 0 0 1986 1055
FIT_HPPP_Bound_060622_04.566.568.3.dta 6878 4446 0 0 1986 1055
FIT_HPPP_Bound_060622_04.570.570.2.dta 2109 2109 0 0 606 606
FIT_HPPP_Bound_060622_04.570.570.3.dta 2109 2109 0 0 606 606
FIT_HPPP_Bound_060622_04.573.573.1.dta 29953 29953 0 0 1979 1979
FIT_HPPP_Bound_060622_04.574.574.1.dta 91075 91075 0 0 1792 1792
FIT_HPPP_Bound_060622_04.576.576.1.dta 26115 26115 0 0 1414 1414
FIT_HPPP_Bound_060622_04.582.582.2.dta 2787 2787 0 0 119 119
FIT_HPPP_Bound_060622_04.582.582.3.dta 2787 2787 0 0 119 119
FIT_HPPP_Bound_060622_04.584.584.2.dta 1982 1982 0 0 989 989
FIT_HPPP_Bound_060622_04.584.584.3.dta 1982 1982 0 0 989 989
FIT_HPPP_Bound_060622_04.585.585.1.dta 2273 2273 0 0 327 327
FIT_HPPP_Bound_060622_04.588.588.2.dta 0 0 0 0 677 677
FIT_HPPP_Bound_060622_04.588.588.3.dta 0 0 0 0 677 677
FIT_HPPP_Bound_060622_04.589.589.1.dta 40322 40322 0 0 1194 1194
FIT_HPPP_Bound_060622_04.592.592.1.dta 49018 49018 0 0 1273 1273
FIT_HPPP_Bound_060622_04.593.593.2.dta 2061 2061 0 0 88 88
FIT_HPPP_Bound_060622_04.593.593.3.dta 2061 2061 0 0 88 88
FIT_HPPP_Bound_060622_04.594.594.2.dta 0 0 0 0 1064 1064
FIT_HPPP_Bound_060622_04.594.594.3.dta 0 0 0 0 1064 1064
FIT_HPPP_Bound_060622_04.596.596.2.dta 2318 2318 0 0 633 633
FIT_HPPP_Bound_060622_04.596.596.3.dta 2318 2318 0 0 633 633
FIT_HPPP_Bound_060622_04.597.597.2.dta 3023 3023 0 0 149 149
FIT_HPPP_Bound_060622_04.597.597.3.dta 3023 3023 0 0 149 149
FIT_HPPP_Bound_060622_04.598.598.2.dta 1511 1511 0 0 862 862
FIT_HPPP_Bound_060622_04.598.598.3.dta 1511 1511 0 0 862 862
FIT_HPPP_Bound_060622_04.600.600.1.dta 177880 177880 0 0 1085 1085
FIT_HPPP_Bound_060622_04.604.604.2.dta 1758 1758 0 0 588 588
FIT_HPPP_Bound_060622_04.604.604.3.dta 1758 1758 0 0 588 588
FIT_HPPP_Bound_060622_04.605.605.2.dta 1256 1256 0 0 1182 1182
FIT_HPPP_Bound_060622_04.605.605.3.dta 1256 1256 0 0 1182 1182
FIT_HPPP_Bound_060622_04.608.608.2.dta 1806 1806 0 0 1248 1248
FIT_HPPP_Bound_060622_04.608.608.3.dta 1806 1806 0 0 1248 1248
FIT_HPPP_Bound_060622_04.610.612.1.dta 528105 265769 0 0 9213 4890
FIT_HPPP_Bound_060622_04.616.616.1.dta 5706 5706 0 0 1446 1446
FIT_HPPP_Bound_060622_04.618.618.2.dta 0 0 0 0 1372 1372
FIT_HPPP_Bound_060622_04.618.618.3.dta 0 0 0 0 1372 1372
FIT_HPPP_Bound_060622_04.620.620.1.dta 5756 5756 0 0 1024 1024
FIT_HPPP_Bound_060622_04.621.621.2.dta 0 0 0 0 791 791
FIT_HPPP_Bound_060622_04.621.621.3.dta 0 0 0 0 791 791
FIT_HPPP_Bound_060622_04.622.622.1.dta 4048 4048 0 0 5863 5863
FIT_HPPP_Bound_060622_04.624.624.1.dta 183366 183366 0 0 1255 1255
FIT_HPPP_Bound_060622_04.625.625.2.dta 1971 1971 0 0 588 588
FIT_HPPP_Bound_060622_04.625.625.3.dta 1971 1971 0 0 588 588
FIT_HPPP_Bound_060622_04.628.629.1.dta 1017136 508568 0 0 172627 94929
FIT_HPPP_Bound_060622_04.630.630.1.dta 1400 1400 0 0 208 208
FIT_HPPP_Bound_060622_04.632.632.2.dta 1993 1993 0 0 1308 1308
FIT_HPPP_Bound_060622_04.632.632.3.dta 1993 1993 0 0 1308 1308
FIT_HPPP_Bound_060622_04.634.634.2.dta 0 0 0 0 158 158
FIT_HPPP_Bound_060622_04.634.634.3.dta 0 0 0 0 158 158
FIT_HPPP_Bound_060622_04.636.636.1.dta 3506 3506 0 0 151393 151393
FIT_HPPP_Bound_060622_04.638.638.2.dta 0 0 0 0 112 112
FIT_HPPP_Bound_060622_04.638.638.3.dta 0 0 0 0 112 112
FIT_HPPP_Bound_060622_04.640.640.1.dta 0 0 0 0 162817 162817
FIT_HPPP_Bound_060622_04.641.641.1.dta 282876 282876 0 0 64682 64682
FIT_HPPP_Bound_060622_04.642.642.2.dta 4081 4081 0 0 825 825
FIT_HPPP_Bound_060622_04.642.642.3.dta 4081 4081 0 0 825 825
FIT_HPPP_Bound_060622_04.644.644.1.dta 260756 260756 0 0 74352 74352
FIT_HPPP_Bound_060622_04.645.645.1.dta 167402 167402 0 0 21404 21404
FIT_HPPP_Bound_060622_04.646.646.2.dta 2992 2992 0 0 957 957
FIT_HPPP_Bound_060622_04.646.646.3.dta 2992 2992 0 0 957 957
FIT_HPPP_Bound_060622_04.648.648.1.dta 219885 219885 0 0 20415 20415
FIT_HPPP_Bound_060622_04.649.649.1.dta 91400 91400 0 0 9807 9807
FIT_HPPP_Bound_060622_04.652.652.1.dta 101051 101051 0 0 9089 9089
FIT_HPPP_Bound_060622_04.653.653.1.dta 63491 63491 0 0 6838 6838
FIT_HPPP_Bound_060622_04.654.654.2.dta 2082 2082 0 0 798 798
FIT_HPPP_Bound_060622_04.654.654.3.dta 2082 2082 0 0 798 798
FIT_HPPP_Bound_060622_04.656.656.1.dta 152627 152627 0 0 49847 49847
FIT_HPPP_Bound_060622_04.657.657.1.dta 54514 54514 0 0 6337 6337
FIT_HPPP_Bound_060622_04.659.659.1.dta 159707 159707 0 0 52406 52406
FIT_HPPP_Bound_060622_04.660.660.1.dta 111362 111362 0 0 21603 21603
FIT_HPPP_Bound_060622_04.661.663.1.dta 98232 53492 0 0 4668 2336
FIT_HPPP_Bound_060622_04.664.664.1.dta 3539 3539 0 0 40739 40739
FIT_HPPP_Bound_060622_04.665.665.1.dta 30964 30964 0 0 6337 6337
FIT_HPPP_Bound_060622_04.667.667.1.dta 3744 3744 0 0 37890 37890
FIT_HPPP_Bound_060622_04.668.668.1.dta 22210 22210 0 0 6295 6295
FIT_HPPP_Bound_060622_04.669.671.1.dta 51882 40372 0 0 7937 4582
FIT_HPPP_Bound_060622_04.672.672.1.dta 369398 369398 0 0 26378 26378
FIT_HPPP_Bound_060622_04.673.673.1.dta 262121 262121 0 0 10979 10979
FIT_HPPP_Bound_060622_04.675.675.1.dta 268163 268163 0 0 26447 26447
FIT_HPPP_Bound_060622_04.676.676.1.dta 19638 19638 0 0 1079 1079
FIT_HPPP_Bound_060622_04.677.677.1.dta 166634 166634 0 0 10310 10310
FIT_HPPP_Bound_060622_04.679.679.1.dta 16605 16605 0 0 1311 1311
FIT_HPPP_Bound_060622_04.680.680.1.dta 503509 503509 0 0 18146 18146
FIT_HPPP_Bound_060622_04.682.682.1.dta 59046 59046 0 0 3324 3324
FIT_HPPP_Bound_060622_04.683.683.1.dta 788223 788223 0 0 17706 17706
FIT_HPPP_Bound_060622_04.684.686.1.dta 174103 90843 0 0 11145 5656
FIT_HPPP_Bound_060622_04.687.687.1.dta 8928 8928 0 0 674 674
FIT_HPPP_Bound_060622_04.688.688.1.dta 100746 100746 0 0 8510 8510
FIT_HPPP_Bound_060622_04.690.690.1.dta 21928 21928 0 0 762 762
FIT_HPPP_Bound_060622_04.691.691.1.dta 159124 159124 0 0 7913 7913
FIT_HPPP_Bound_060622_04.692.694.1.dta 141135 77704 0 0 8610 4672
FIT_HPPP_Bound_060622_04.695.695.1.dta 220119 220119 0 0 6762 6762
FIT_HPPP_Bound_060622_04.696.698.1.dta 53347 28048 0 0 11252 5708
FIT_HPPP_Bound_060622_04.700.700.1.dta 216670 216670 0 0 6682 6682
FIT_HPPP_Bound_060622_04.702.702.2.dta 15385 15385 0 0 2231 2231
FIT_HPPP_Bound_060622_04.702.702.3.dta 15385 15385 0 0 2231 2231
FIT_HPPP_Bound_060622_04.704.704.1.dta 20503 20503 0 0 1581 1581
FIT_HPPP_Bound_060622_04.706.706.1.dta 17607 17607 0 0 2310 2310
FIT_HPPP_Bound_060622_04.708.708.1.dta 20948 20948 0 0 1686 1686
FIT_HPPP_Bound_060622_04.711.711.1.dta 191564 191564 0 0 15779 15779
FIT_HPPP_Bound_060622_04.712.712.1.dta 8940 8940 0 0 1421 1421
FIT_HPPP_Bound_060622_04.714.714.1.dta 7253 7253 0 0 2014 2014
FIT_HPPP_Bound_060622_04.715.715.1.dta 6193 6193 0 0 1062 1062
FIT_HPPP_Bound_060622_04.716.716.1.dta 157173 157173 0 0 15712 15712
FIT_HPPP_Bound_060622_04.718.718.1.dta 12041 12041 0 0 1121 1121
FIT_HPPP_Bound_060622_04.719.719.1.dta 6715 6715 0 0 2154 2154
FIT_HPPP_Bound_060622_04.720.720.1.dta 12041 12041 0 0 1083 1083
FIT_HPPP_Bound_060622_04.722.722.1.dta 5858 5858 0 0 4171 4171
FIT_HPPP_Bound_060622_04.723.723.2.dta 5096 5096 0 0 1432 1432
FIT_HPPP_Bound_060622_04.723.723.3.dta 5096 5096 0 0 1432 1432
FIT_HPPP_Bound_060622_04.724.724.2.dta 4089 4089 0 0 2311 2311
FIT_HPPP_Bound_060622_04.724.724.3.dta 4089 4089 0 0 2311 2311
FIT_HPPP_Bound_060622_04.726.726.1.dta 5614 5614 0 0 4451 4451
FIT_HPPP_Bound_060622_04.727.727.2.dta 5016 5016 0 0 1379 1379
FIT_HPPP_Bound_060622_04.727.727.3.dta 5016 5016 0 0 1379 1379
FIT_HPPP_Bound_060622_04.728.728.2.dta 4151 4151 0 0 1222 1222
FIT_HPPP_Bound_060622_04.728.728.3.dta 4151 4151 0 0 1222 1222
FIT_HPPP_Bound_060622_04.730.730.1.dta 2211 2211 0 0 535 535
FIT_HPPP_Bound_060622_04.731.731.2.dta 3801 3801 0 0 3252 3252
FIT_HPPP_Bound_060622_04.735.735.2.dta 5891 5891 0 0 3068 3068
FIT_HPPP_Bound_060622_04.736.738.1.dta 13513 6966 0 0 4593 2299
FIT_HPPP_Bound_060622_04.742.742.2.dta 3661 3661 0 0 833 833
FIT_HPPP_Bound_060622_04.742.742.3.dta 3661 3661 0 0 833 833
FIT_HPPP_Bound_060622_04.743.743.1.dta 3748 3748 0 0 871 871
FIT_HPPP_Bound_060622_04.744.744.2.dta 1730 1730 0 0 1022 1022
FIT_HPPP_Bound_060622_04.744.744.3.dta 1730 1730 0 0 1022 1022
FIT_HPPP_Bound_060622_04.746.746.1.dta 7867 7867 0 0 1084 1084
FIT_HPPP_Bound_060622_04.747.747.2.dta 3630 3630 0 0 581 581
FIT_HPPP_Bound_060622_04.747.747.3.dta 3630 3630 0 0 581 581
FIT_HPPP_Bound_060622_04.748.748.2.dta 3668 3668 0 0 747 747
FIT_HPPP_Bound_060622_04.748.748.3.dta 3668 3668 0 0 747 747
FIT_HPPP_Bound_060622_04.750.750.2.dta 4580 4580 0 0 721 721
FIT_HPPP_Bound_060622_04.750.750.3.dta 4580 4580 0 0 721 721
FIT_HPPP_Bound_060622_04.751.751.2.dta 1691 1691 0 0 550 550
FIT_HPPP_Bound_060622_04.751.751.3.dta 1691 1691 0 0 550 550
FIT_HPPP_Bound_060622_04.754.754.1.dta 1419 1419 0 0 180 180
FIT_HPPP_Bound_060622_04.759.759.2.dta 3604 3604 0 0 647 647
FIT_HPPP_Bound_060622_04.759.759.3.dta 3604 3604 0 0 647 647
FIT_HPPP_Bound_060622_04.760.760.2.dta 2138 2138 0 0 272 272
FIT_HPPP_Bound_060622_04.760.760.3.dta 2138 2138 0 0 272 272
FIT_HPPP_Bound_060622_04.762.762.1.dta 3810 3810 0 0 404 404
FIT_HPPP_Bound_060622_04.763.763.1.dta 0 0 0 0 5878 5878
FIT_HPPP_Bound_060622_04.764.764.1.dta 6795 6795 0 0 898 898
FIT_HPPP_Bound_060622_04.766.766.1.dta 2662 2662 0 0 802 802
FIT_HPPP_Bound_060622_04.767.767.1.dta 2007 2007 0 0 373 373
FIT_HPPP_Bound_060622_04.768.768.2.dta 2090 2090 0 0 1343 1343
FIT_HPPP_Bound_060622_04.768.768.3.dta 2090 2090 0 0 1343 1343
FIT_HPPP_Bound_060622_04.770.770.1.dta 4832 4832 0 0 959 959
FIT_HPPP_Bound_060622_04.771.771.1.dta 2204 2204 0 0 388 388
FIT_HPPP_Bound_060622_04.772.772.2.dta 1055 1055 0 0 650 650
FIT_HPPP_Bound_060622_04.772.772.3.dta 1055 1055 0 0 650 650
FIT_HPPP_Bound_060622_04.774.774.2.dta 2488 2488 0 0 835 835
FIT_HPPP_Bound_060622_04.774.774.3.dta 2488 2488 0 0 835 835
FIT_HPPP_Bound_060622_04.775.775.2.dta 0 0 0 0 1643 1643
FIT_HPPP_Bound_060622_04.775.775.3.dta 0 0 0 0 1643 1643
FIT_HPPP_Bound_060622_04.777.777.2.dta 1426 1426 0 0 463 463
FIT_HPPP_Bound_060622_04.777.777.3.dta 1426 1426 0 0 463 463
FIT_HPPP_Bound_060622_04.779.779.1.dta 3173 3173 0 0 5598 5598
FIT_HPPP_Bound_060622_04.782.782.2.dta 1358 1358 0 0 887 887
FIT_HPPP_Bound_060622_04.782.782.3.dta 1358 1358 0 0 887 887
FIT_HPPP_Bound_060622_04.783.783.2.dta 1605 1605 0 0 689 689
FIT_HPPP_Bound_060622_04.783.783.3.dta 1605 1605 0 0 689 689
FIT_HPPP_Bound_060622_04.784.784.2.dta 1250 1250 0 0 694 694
FIT_HPPP_Bound_060622_04.784.784.3.dta 1250 1250 0 0 694 694
FIT_HPPP_Bound_060622_04.787.787.2.dta 1483 1483 0 0 909 909
FIT_HPPP_Bound_060622_04.787.787.3.dta 1483 1483 0 0 909 909
FIT_HPPP_Bound_060622_04.788.788.1.dta 29561 29561 0 0 1581 1581
FIT_HPPP_Bound_060622_04.792.792.2.dta 0 0 0 0 463 463
FIT_HPPP_Bound_060622_04.792.792.3.dta 0 0 0 0 463 463
FIT_HPPP_Bound_060622_04.795.795.2.dta 1170 1170 0 0 1139 1139
FIT_HPPP_Bound_060622_04.795.795.3.dta 1170 1170 0 0 1139 1139
FIT_HPPP_Bound_060622_04.796.796.1.dta 107464 107464 0 0 1636 1636
FIT_HPPP_Bound_060622_04.799.799.2.dta 1308 1308 0 0 285 285
FIT_HPPP_Bound_060622_04.799.799.3.dta 1308 1308 0 0 285 285
FIT_HPPP_Bound_060622_04.802.802.1.dta 2871 2871 0 0 391 391
FIT_HPPP_Bound_060622_04.803.803.1.dta 39916 39916 0 0 1186 1186
FIT_HPPP_Bound_060622_04.804.804.2.dta 2797 2797 0 0 164 164
FIT_HPPP_Bound_060622_04.804.804.3.dta 2797 2797 0 0 164 164
FIT_HPPP_Bound_060622_04.806.806.1.dta 44873 44873 0 0 1222 1222
FIT_HPPP_Bound_060622_04.807.807.1.dta 26110 26110 0 0 1632 1632
FIT_HPPP_Bound_060622_04.812.812.2.dta 2592 2592 0 0 226 226
FIT_HPPP_Bound_060622_04.812.812.3.dta 2592 2592 0 0 226 226
FIT_HPPP_Bound_060622_04.815.815.1.dta 1184 1184 0 0 507 507
FIT_HPPP_Bound_060622_04.816.816.2.dta 0 0 0 0 119 119
FIT_HPPP_Bound_060622_04.816.816.3.dta 0 0 0 0 119 119
FIT_HPPP_Bound_060622_04.825.825.1.dta 6636 6636 0 0 1235 1235
FIT_HPPP_Bound_060622_04.826.826.1.dta 2589 2589 0 0 308 308
FIT_HPPP_Bound_060622_04.829.829.1.dta 6980 6980 0 0 1401 1401
FIT_HPPP_Bound_060622_04.830.831.1.dta 266439 265080 0 0 10058 5865
FIT_HPPP_Bound_060622_04.833.834.1.dta 1018836 509418 0 0 219760 148780
FIT_HPPP_Bound_060622_04.835.835.2.dta 1391 1391 0 0 181 181
FIT_HPPP_Bound_060622_04.835.835.3.dta 1391 1391 0 0 181 181
FIT_HPPP_Bound_060622_04.838.838.1.dta 163284 163284 0 0 1044 1044
FIT_HPPP_Bound_060622_04.841.841.1.dta 0 0 0 0 992 992
FIT_HPPP_Bound_060622_04.842.842.2.dta 0 0 0 0 401 401
FIT_HPPP_Bound_060622_04.842.842.3.dta 0 0 0 0 401 401
FIT_HPPP_Bound_060622_04.844.844.1.dta 5139 5139 0 0 160003 160003
FIT_HPPP_Bound_060622_04.847.847.1.dta 0 0 0 0 158133 158133
FIT_HPPP_Bound_060622_04.848.848.1.dta 254549 254549 0 0 65434 65434
FIT_HPPP_Bound_060622_04.849.849.1.dta 2385 2385 0 0 1111 1111
FIT_HPPP_Bound_060622_04.851.851.1.dta 250738 250738 0 0 61083 61083
FIT_HPPP_Bound_060622_04.852.852.1.dta 180165 180165 0 0 21679 21679
FIT_HPPP_Bound_060622_04.853.853.2.dta 2302 2302 0 0 1102 1102
FIT_HPPP_Bound_060622_04.853.853.3.dta 2302 2302 0 0 1102 1102
FIT_HPPP_Bound_060622_04.855.855.1.dta 274031 274031 0 0 21074 21074
FIT_HPPP_Bound_060622_04.856.856.2.dta 0 0 0 0 80 80
FIT_HPPP_Bound_060622_04.856.856.3.dta 0 0 0 0 80 80
FIT_HPPP_Bound_060622_04.859.859.1.dta 77814 77814 0 0 10059 10059
FIT_HPPP_Bound_060622_04.860.860.1.dta 50718 50718 0 0 6590 6590
FIT_HPPP_Bound_060622_04.861.861.1.dta 3344 3344 0 0 975 975
FIT_HPPP_Bound_060622_04.863.863.1.dta 87116 87116 0 0 9090 9090
FIT_HPPP_Bound_060622_04.864.864.1.dta 62771 62771 0 0 6922 6922
FIT_HPPP_Bound_060622_04.865.865.1.dta 165902 165902 0 0 54747 54747
FIT_HPPP_Bound_060622_04.867.867.1.dta 107725 107725 0 0 22228 22228
FIT_HPPP_Bound_060622_04.868.868.1.dta 158051 158051 0 0 56040 56040
FIT_HPPP_Bound_060622_04.869.871.1.dta 97050 52805 0 0 4630 2406
FIT_HPPP_Bound_060622_04.872.872.1.dta 111347 111347 0 0 21439 21439
FIT_HPPP_Bound_060622_04.873.875.1.dta 0 0 0 0 73620 37273
FIT_HPPP_Bound_060622_04.876.876.1.dta 34119 34119 0 0 6649 6649
FIT_HPPP_Bound_060622_04.877.877.2.dta 3018 3018 0 0 987 987
FIT_HPPP_Bound_060622_04.877.877.3.dta 3018 3018 0 0 987 987
FIT_HPPP_Bound_060622_04.879.879.1.dta 27029 27029 0 0 6120 6120
FIT_HPPP_Bound_060622_04.880.880.1.dta 279917 279917 0 0 26382 26382
FIT_HPPP_Bound_060622_04.881.881.1.dta 167301 167301 0 0 10819 10819
FIT_HPPP_Bound_060622_04.883.883.1.dta 274538 274538 0 0 24802 24802
FIT_HPPP_Bound_060622_04.884.884.1.dta 168735 168735 0 0 10773 10773
FIT_HPPP_Bound_060622_04.885.885.1.dta 18517 18517 0 0 1099 1099
FIT_HPPP_Bound_060622_04.887.887.1.dta 45484 45484 0 0 3347 3347
FIT_HPPP_Bound_060622_04.888.888.1.dta 515801 515801 0 0 18692 18692
FIT_HPPP_Bound_060622_04.890.890.1.dta 46371 46371 0 0 3169 3169
FIT_HPPP_Bound_060622_04.891.893.1.dta 168577 91794 0 0 10084 5149
FIT_HPPP_Bound_060622_04.894.894.1.dta 11444 11444 0 0 700 700
FIT_HPPP_Bound_060622_04.896.896.1.dta 102699 102699 0 0 8731 8731
FIT_HPPP_Bound_060622_04.897.897.1.dta 57581 57581 0 0 4788 4788
FIT_HPPP_Bound_060622_04.898.898.1.dta 9232 9232 0 0 554 554
FIT_HPPP_Bound_060622_04.900.900.1.dta 53402 53402 0 0 4995 4995
FIT_HPPP_Bound_060622_04.901.901.1.dta 30044 30044 0 0 5204 5204
FIT_HPPP_Bound_060622_04.902.902.2.dta 2320 2320 0 0 960 960
FIT_HPPP_Bound_060622_04.902.902.3.dta 2320 2320 0 0 960 960
FIT_HPPP_Bound_060622_04.904.904.1.dta 25714 25714 0 0 5615 5615
FIT_HPPP_Bound_060622_04.906.906.2.dta 2488 2488 0 0 771 771
FIT_HPPP_Bound_060622_04.906.906.3.dta 2488 2488 0 0 771 771
FIT_HPPP_Bound_060622_04.908.908.1.dta 5646 5646 0 0 2086 2086
FIT_HPPP_Bound_060622_04.909.909.1.dta 18864 18864 0 0 1666 1666
FIT_HPPP_Bound_060622_04.912.912.1.dta 18668 18668 0 0 1572 1572
FIT_HPPP_Bound_060622_04.913.913.1.dta 1772 1772 0 0 1968 1968
FIT_HPPP_Bound_060622_04.914.916.2.dta 12490 7539 0 0 97 67
FIT_HPPP_Bound_060622_04.914.916.3.dta 12490 7539 0 0 97 67
FIT_HPPP_Bound_060622_04.917.917.1.dta 155052 155052 0 0 15203 15203
FIT_HPPP_Bound_060622_04.918.918.1.dta 5732 5732 0 0 1181 1181
